Epochs,Accuracy,Validation Accuracy,Loss,Validation Loss
269,1.0,0.9722222089767456,3.746393861803199e-09,0.27397575974464417
270,1.0,0.9895833134651184,3.422677252729045e-09,0.1996571123600006
271,1.0,0.9756944179534912,3.459939890149144e-09,0.15654484927654266
272,1.0,0.9791666865348816,3.2776501512898903e-09,0.09254269301891327
273,1.0,0.9861111044883728,3.031416673238141e-09,0.1811617910861969
274,1.0,0.9861111044883728,3.0820379581797397e-09,0.0838199257850647
275,1.0,0.9826388955116272,3.0366509307100387e-09,0.053113050758838654
276,1.0,0.9756944179534912,2.8693842857308027e-09,0.27379173040390015
277,1.0,0.9826388955116272,3.026121131455284e-09,0.1109829694032669
278,1.0,0.9756944179534912,2.72950551050144e-09,0.255018413066864
279,1.0,0.9826388955116272,2.7578721528698225e-09,0.10633155703544617
280,1.0,0.9791666865348816,2.789568132044451e-09,0.126862570643425
281,1.0,0.9861111044883728,2.4232831297155144e-09,0.08100169152021408
282,1.0,0.9861111044883728,2.4158253175698974e-09,0.05421623960137367
283,1.0,0.9791666865348816,2.401005838592596e-09,0.11357864737510681
284,1.0,0.9791666865348816,2.6425286403508608e-09,0.09565974771976471
285,1.0,0.9895833134651184,2.4281585631058533e-09,0.03440545126795769
286,1.0,0.9791666865348816,2.233229157155847e-09,0.09467608481645584
287,1.0,0.9861111044883728,2.2933350773968186e-09,0.17819562554359436
288,1.0,0.9791666865348816,2.068963222967568e-09,0.21913030743598938
289,1.0,0.9861111044883728,2.168120127876705e-09,0.16037893295288086
290,1.0,0.9861111044883728,2.2203936467235508e-09,0.04239984229207039
291,1.0,0.9895833134651184,2.093801132474482e-09,0.04322090372443199
292,1.0,0.9895833134651184,1.971311558435218e-09,0.0740218386054039
293,1.0,0.9895833134651184,1.8525666556357123e-09,0.06320081651210785
294,1.0,0.9791666865348816,1.8745109908735458e-09,0.21645769476890564
295,1.0,0.9861111044883728,1.7568068111373236e-09,0.18068572878837585
296,1.0,0.9861111044883728,1.9066925815991453e-09,0.18115168809890747
