Epochs,Accuracy,Validation Accuracy,Loss,Validation Loss
286,1.0,0.9513888955116272,2.9349124019972805e-07,0.37622418999671936
287,1.0,0.9618055820465088,2.3550953187623236e-07,0.32201358675956726
288,1.0,0.9722222089767456,2.2487682826977107e-07,0.15041029453277588
289,1.0,0.9583333134651184,2.54777319241839e-07,0.25851887464523315
290,1.0,0.9618055820465088,2.2673584965104965e-07,0.3082994520664215
291,1.0,0.9548611044883728,2.0962629321275017e-07,0.29836341738700867
292,1.0,0.9583333134651184,2.0452654325708863e-07,0.3824685513973236
293,1.0,0.9548611044883728,2.0316915083640197e-07,0.2741011083126068
294,1.0,0.9444444179534912,1.8554092662270705e-07,0.5116460919380188
295,1.0,0.9652777910232544,1.9996068090222252e-07,0.3142763376235962
296,1.0,0.9583333134651184,1.8946148827581055e-07,0.2921653091907501
297,1.0,0.9652777910232544,1.608257633733956e-07,0.1885456144809723
298,1.0,0.9548611044883728,1.7336952851110254e-07,0.2518042325973511
299,1.0,0.9618055820465088,1.600084686970149e-07,0.3894461393356323
300,1.0,0.9652777910232544,1.6132800340074027e-07,0.2738233804702759
301,1.0,0.9618055820465088,1.5544435427727876e-07,0.21731700003147125
302,1.0,0.9618055820465088,1.6693350346486113e-07,0.2814689576625824
303,1.0,0.9548611044883728,1.513218137461081e-07,0.3289053440093994
304,1.0,0.9409722089767456,1.6204182884393958e-07,0.4001046419143677
305,1.0,0.9583333134651184,1.452861937423222e-07,0.39172306656837463
306,1.0,0.9583333134651184,1.327459244748752e-07,0.2654717266559601
307,1.0,0.9479166865348816,1.2783245040282054e-07,0.41581815481185913
308,1.0,0.9513888955116272,1.2432565199560486e-07,0.25557762384414673
309,1.0,0.9513888955116272,1.086134986394427e-07,0.3366449475288391
310,1.0,0.9479166865348816,1.1707224700785446e-07,0.21552793681621552
311,1.0,0.9548611044883728,1.1897962082230151e-07,0.2926492691040039
312,1.0,0.9513888955116272,1.1215869477609886e-07,0.2201133370399475
313,1.0,0.9305555820465088,1.0271561023955655e-07,0.6340211033821106
314,1.0,0.9548611044883728,1.0412831841222214e-07,0.43904760479927063
315,1.0,0.9583333134651184,1.069067465664375e-07,0.33557695150375366
316,1.0,0.9513888955116272,9.51125826986754e-08,0.3087858557701111
317,1.0,0.9513888955116272,9.563161995629343e-08,0.3673893213272095
318,1.0,0.9583333134651184,8.697699627191469e-08,0.4535001218318939
319,1.0,0.9548611044883728,8.651381477875475e-08,0.2825312614440918
320,1.0,0.9618055820465088,8.692342845506573e-08,0.3398696482181549
321,1.0,0.9340277910232544,8.086469449608558e-08,0.5781068801879883
322,1.0,0.9583333134651184,7.889969566576838e-08,0.22425934672355652
323,1.0,0.96875,7.524129586045092e-08,0.21131697297096252
324,1.0,0.9375,7.672032609207236e-08,0.5337395071983337
325,1.0,0.9479166865348816,6.805463925729782e-08,0.4859139025211334
